Order,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Age,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Misc Val,SalePrice
1622,,10147,6,5,1994,29,186,0,206,392,924,770,0,1694,3,7,1,2,398,256,64,0,160000
1623,,8637,6,5,1999,24,871,0,52,923,947,767,0,1714,3,7,1,2,451,256,48,0,180000
1624,63,7875,7,5,1996,27,414,0,277,691,691,862,0,1553,3,6,0,2,420,0,44,0,178750
1625,63,7875,7,5,1995,28,0,0,1237,1237,1253,0,0,1253,3,6,1,2,402,220,21,0,176000
1626,60,7500,6,5,1999,24,0,0,938,938,957,1342,0,2299,5,7,1,2,482,188,30,0,204000
1627,,9556,7,5,1992,31,0,0,1168,1168,1187,0,0,1187,3,6,0,2,420,0,21,0,160000
1628,,10784,7,5,1991,32,0,0,384,384,802,670,0,1472,3,7,1,2,402,164,0,0,160000
1629,,9125,7,5,1992,31,0,0,384,384,812,670,0,1482,3,7,1,2,392,100,25,0,163900
1630,,7655,6,5,1993,30,0,0,903,903,910,732,0,1642,3,7,1,2,392,290,84,0,168000
1631,160,18160,6,6,1964,59,550,0,752,1302,1128,0,0,1128,3,6,1,2,480,0,108,0,154204
1632,,3696,8,5,1986,37,0,0,1074,1074,1088,0,0,1088,2,5,0,2,461,0,74,0,170000
1633,,5062,7,5,1984,39,828,182,180,1190,1190,900,0,2090,3,6,1,2,577,219,0,0,207500
1634,38,4740,8,5,1988,35,248,0,918,1166,1179,0,0,1179,2,5,0,2,480,0,108,0,182000
1635,35,5118,8,5,1990,33,926,0,386,1312,1321,0,0,1321,1,4,1,2,484,0,64,0,212000
1636,86,14157,9,5,2005,18,1249,0,673,1922,1922,0,0,1922,3,8,1,3,676,178,51,0,377426
1637,98,12328,8,5,2005,18,986,0,163,1149,1164,1377,0,2541,4,10,1,3,729,120,32,0,349265
1638,52,51974,9,5,2006,17,1101,0,1559,2660,2338,0,0,2338,4,8,2,3,1110,0,135,0,591587
1639,195,41600,5,5,1969,54,1047,0,53,1100,1424,0,0,1424,3,7,0,3,828,144,0,0,155000
1640,61,8035,9,5,2006,17,797,0,815,1612,1612,0,0,1612,2,6,1,2,556,0,164,0,319900
1641,60,8089,8,6,2007,16,945,0,474,1419,1419,0,0,1419,2,7,1,2,567,140,0,0,392000
1642,85,14082,8,5,2006,17,1558,0,662,2220,2234,0,0,2234,1,7,1,2,724,390,80,0,441929
1643,81,13870,10,5,2006,17,1152,0,590,1742,2042,0,0,2042,3,8,1,3,724,240,52,0,455000
1644,,12546,6,7,1981,42,678,0,762,1440,1440,0,0,1440,3,7,1,2,467,0,0,0,182900
1645,,10960,6,5,1984,39,256,0,1028,1284,1284,0,0,1284,3,5,0,2,480,0,0,0,174000
1646,78,12090,6,7,1984,39,0,0,585,585,1140,728,0,1868,3,7,1,2,477,268,112,0,178000
1647,78,12090,7,7,1981,42,321,0,404,725,725,754,0,1479,3,6,1,2,484,167,72,0,176000
1648,93,12299,7,6,1978,45,1328,0,201,1529,1664,0,0,1664,3,7,1,2,663,0,0,0,213000
1649,61,11339,7,5,1979,44,758,0,22,780,1085,845,0,1930,4,9,1,2,481,192,72,0,192000
1650,92,11952,7,6,1977,46,0,0,808,808,1161,808,0,1969,3,8,1,2,534,0,0,0,190000
1651,,12046,6,6,1976,47,156,0,692,848,1118,912,0,2030,4,8,1,2,551,0,224,0,195000
1652,,10395,6,6,1978,45,605,0,427,1032,1032,0,0,1032,3,6,1,2,564,0,0,500,148000
1653,79,11850,6,6,1984,39,781,0,372,1153,1177,0,0,1177,3,6,0,2,495,204,103,0,151500
1654,80,11584,7,6,1979,44,315,110,114,539,1040,685,0,1725,3,6,1,2,550,0,88,0,197000
1655,80,10400,6,5,1979,44,903,0,356,1259,1353,0,0,1353,2,5,1,2,478,240,141,0,192350
1656,80,10793,5,5,1969,54,493,287,0,780,780,840,0,1620,4,7,0,2,462,208,0,0,152000
1657,128,13001,6,5,1971,52,492,121,1012,1625,1220,0,0,1220,2,6,1,2,944,0,0,0,170000
1658,70,12243,5,6,1971,52,998,0,486,1484,1484,0,0,1484,3,7,1,2,487,224,0,0,175000
1659,90,11700,6,6,1968,55,384,175,143,702,1041,702,0,1743,3,7,1,2,539,224,0,0,175000
1660,,12384,7,7,1976,47,0,0,793,793,1142,793,0,1935,3,7,1,2,550,0,113,0,197900
1661,64,8991,7,6,1976,47,624,604,0,1228,1324,0,0,1324,3,5,1,2,585,407,36,0,174000
1662,80,8000,6,6,1974,49,931,153,0,1084,1084,793,0,1877,4,8,1,2,488,0,96,0,178900
1663,70,10500,5,7,1971,52,349,0,23,372,576,533,0,1109,3,5,0,1,288,35,0,0,139000
1664,,10530,6,5,1971,52,282,35,664,981,981,0,0,981,3,5,0,2,576,0,312,0,143250
1665,,7472,7,9,1972,51,626,0,99,725,725,754,0,1479,4,7,0,2,484,0,32,0,184000
1666,63,9457,5,6,1970,53,566,0,359,925,1422,0,0,1422,3,7,0,2,576,252,0,0,155000
1667,66,7920,5,5,1970,53,81,619,214,914,914,0,0,914,3,5,0,1,368,120,0,0,133000
1668,61,9758,5,5,1971,52,412,287,251,950,950,0,0,950,3,5,0,1,280,0,0,0,119500
1669,70,8294,4,5,1971,52,0,0,858,858,872,0,0,872,3,5,0,4,480,0,0,0,123000
1670,,7340,4,6,1971,52,322,0,536,858,858,0,0,858,2,4,0,1,684,0,0,0,110000
1671,,17199,4,7,1961,62,314,0,600,914,914,0,0,914,2,4,0,1,270,140,0,0,128000
1672,60,9000,4,6,1971,52,616,0,248,864,864,0,0,864,3,5,0,2,528,0,0,0,120500
1673,34,4058,7,5,1998,25,584,139,0,723,767,0,0,767,1,4,0,1,367,120,40,0,133000
1674,33,4113,6,5,2001,22,0,0,1337,1337,1337,0,0,1337,2,5,1,2,511,136,68,0,155000
1675,26,10943,6,5,1997,26,930,0,475,1405,1337,0,0,1337,2,5,1,2,522,0,68,0,177000
1676,21,2205,6,6,1973,50,312,0,213,525,525,567,0,1092,3,6,0,1,264,144,0,0,113500
1677,21,1890,6,5,1973,50,356,0,316,672,672,546,0,1218,3,7,0,1,264,144,28,0,113000
1678,21,2058,6,5,1973,50,0,0,672,672,672,546,0,1218,4,7,0,1,264,0,28,0,113700
1679,24,2016,5,5,1970,53,0,0,630,630,630,672,0,1302,3,6,0,2,440,0,0,0,106000
1680,24,1920,5,5,1971,52,471,0,294,765,765,600,0,1365,2,6,0,2,440,240,36,0,122500
1681,,4928,6,5,1976,47,120,0,958,1078,958,0,0,958,2,5,1,2,440,0,205,0,128000
1682,24,2308,6,6,1976,47,556,0,248,804,804,744,0,1548,3,7,1,2,440,48,0,0,155000
1683,24,2304,7,7,1978,45,632,6,423,1061,1055,0,0,1055,2,4,0,1,319,108,32,0,142500
1684,65,7150,5,6,1966,57,725,0,263,988,988,0,0,988,3,5,0,1,360,0,0,0,129250
1685,96,12469,9,5,2006,17,1151,0,639,1790,1816,0,0,1816,3,7,1,3,730,186,36,0,356000
1686,90,11694,9,5,2007,16,48,0,1774,1822,1828,0,0,1828,3,9,1,3,774,0,108,0,314813
1687,93,12030,8,5,2007,16,0,0,1694,1694,1694,0,0,1694,3,7,0,3,818,168,228,0,318000
1688,91,11825,8,5,2006,17,0,0,1694,1694,1694,0,0,1694,3,7,1,3,856,0,112,0,322400
1689,93,12085,8,5,2007,16,1004,0,730,1734,1734,0,0,1734,3,7,1,3,928,0,0,0,318000
1690,110,14333,8,5,2007,16,1518,0,590,2108,2122,0,0,2122,2,7,1,3,938,130,142,0,345474
1691,107,14450,9,5,2006,17,0,0,2121,2121,2121,0,0,2121,3,8,1,3,732,124,98,0,415298
1692,107,13641,9,5,2007,16,1304,0,630,1934,1943,713,0,2656,3,8,1,3,1040,268,58,0,492000
1693,110,13440,8,5,2006,17,0,0,1108,1108,1148,1402,0,2550,4,11,1,3,670,120,39,0,338931
1694,105,15431,10,5,2005,18,1430,0,564,1994,2046,0,0,2046,2,7,2,3,878,188,65,0,450000
1695,109,14154,7,5,2006,17,0,0,1063,1063,1071,1101,0,2172,3,9,1,3,947,192,62,0,280000
1696,107,13891,9,5,2007,16,1812,0,740,2552,2552,0,0,2552,3,8,2,3,932,130,28,0,479069
1697,110,14226,8,5,2006,17,0,0,1935,1935,1973,0,0,1973,3,9,1,3,895,315,45,0,395000
1698,105,13693,9,5,2006,17,0,0,2153,2153,2069,574,0,2643,3,9,1,3,694,414,84,0,380000
1699,98,11428,8,5,2006,17,0,0,1626,1626,1634,0,0,1634,3,7,1,3,866,0,44,0,250000
1700,110,14977,8,5,2006,17,1350,0,626,1976,1976,0,0,1976,2,7,1,3,908,250,63,0,440000
1701,118,13654,9,5,2005,18,0,0,1704,1704,1722,1036,0,2758,4,9,1,3,814,282,55,0,418000
1702,59,17169,10,5,2007,16,1684,0,636,2320,2290,0,0,2290,2,7,1,3,1174,192,30,0,500067
1703,134,16659,8,5,2007,16,0,0,1582,1582,1582,570,0,2152,3,7,1,2,728,0,368,0,260116
1704,76,9591,8,5,2004,19,0,0,1143,1143,1143,1330,0,2473,4,9,1,3,852,192,151,0,317000
1705,82,9709,8,5,2007,16,778,0,140,918,958,1142,0,2100,3,8,2,3,786,172,104,0,319500
1706,86,10562,8,5,2007,16,1288,0,294,1582,1610,551,0,2161,3,8,1,3,789,178,120,0,325624
1707,94,13615,9,5,2006,17,0,0,1802,1802,1802,0,0,1802,3,7,1,3,843,158,105,0,372000
1708,99,13069,8,5,2004,19,0,0,1706,1706,1718,1238,0,2956,5,11,1,3,916,194,50,0,342000
1709,99,12099,8,5,2004,19,970,0,166,1136,1136,1332,0,2468,4,10,1,3,872,184,154,0,354000
1710,110,14277,8,5,2003,20,938,0,379,1317,1217,1168,0,2385,3,7,1,3,818,192,228,0,350000
1711,93,11999,8,5,2003,20,0,0,1181,1181,1234,1140,0,2374,4,10,1,3,656,104,100,0,285000
1712,,12568,8,5,2007,16,669,0,226,895,895,923,0,1818,3,8,1,3,774,196,104,0,281500
1713,70,9926,7,5,2005,18,1178,0,436,1614,1614,0,0,1614,3,7,0,3,878,100,38,0,245700
1714,71,9254,8,5,2005,18,119,0,1602,1721,1721,0,0,1721,3,7,0,2,554,168,27,0,232698
1715,92,10732,8,5,2006,17,0,0,1298,1298,1298,530,0,1828,3,7,0,3,876,0,40,0,250000
1716,61,7577,6,5,2005,18,20,0,1342,1362,1362,0,0,1362,2,6,1,2,460,192,28,0,194700
1717,34,3901,6,5,2005,18,866,0,436,1302,1302,0,0,1302,1,5,1,2,631,110,50,0,204000
1718,34,3903,6,5,2005,18,1030,0,272,1302,1302,0,0,1302,1,5,1,2,631,110,50,0,200000
1719,41,6289,6,5,2005,18,762,0,600,1362,1362,0,0,1362,2,6,1,2,460,192,28,0,207000
1720,34,4590,8,5,2006,17,24,0,1530,1554,1554,0,0,1554,2,6,1,2,627,156,73,0,209500
1721,34,4590,8,5,2006,17,24,0,1530,1554,1554,0,0,1554,2,6,1,2,627,156,73,0,209500
1722,44,6442,8,5,2006,17,24,0,1346,1370,1370,0,0,1370,2,6,1,2,484,120,49,0,202500
1723,48,7841,9,5,2005,18,848,0,729,1577,1577,0,0,1577,2,6,1,2,564,203,39,0,280000
1724,60,7313,9,5,2005,18,1153,0,408,1561,1561,0,0,1561,2,6,1,2,556,203,47,0,277500
1725,68,7820,9,5,2007,16,0,0,1869,1869,1869,0,0,1869,2,6,1,2,617,210,54,0,318061
1726,48,6240,8,5,2006,17,24,0,1300,1324,1324,0,0,1324,2,6,1,2,550,0,38,0,221370
1727,48,3242,7,5,2003,20,1000,0,405,1405,1405,0,0,1405,2,6,1,2,478,136,36,0,200000
1728,59,15810,6,5,2007,16,0,0,768,768,768,728,0,1496,3,7,0,2,572,100,0,0,181755
1729,65,10237,6,5,2005,18,0,0,768,768,768,768,0,1536,3,6,1,2,400,100,38,0,176000
1730,65,10237,6,5,2005,18,0,0,783,783,783,701,0,1484,3,8,1,2,393,0,72,0,178900
1731,58,13204,7,5,2006,17,0,0,608,608,608,850,0,1458,3,6,0,2,454,100,33,0,168165
1732,62,8857,6,5,2006,17,0,0,738,738,738,757,0,1495,3,7,1,2,440,100,30,0,171925
1733,63,9729,6,5,2006,17,0,0,698,698,698,1048,0,1746,3,6,1,3,350,0,34,0,198444
1734,88,12216,6,5,2005,18,918,0,408,1326,1326,0,0,1326,3,6,0,2,388,120,23,2000,203000
1735,65,9018,7,5,2007,16,0,0,728,728,728,728,0,1456,3,8,1,2,400,100,24,0,179540
1736,73,8993,7,5,2007,16,0,0,1302,1302,1302,0,0,1302,3,6,0,2,436,0,22,0,176485
1737,73,8899,7,5,2007,16,24,0,1316,1340,1340,0,0,1340,3,6,0,2,396,100,30,0,181134
1738,73,8499,6,5,2006,17,0,0,616,616,616,796,0,1412,3,6,1,2,432,0,36,0,156932
1739,72,8229,6,5,2007,16,0,0,752,752,752,752,0,1504,3,6,0,2,440,100,32,0,166000
1740,64,7713,7,5,2007,16,0,0,728,728,728,728,0,1456,3,7,0,2,400,100,24,0,177594
1741,64,7697,7,6,2007,16,0,0,1246,1246,1258,0,0,1258,3,6,0,2,462,0,0,0,173500
1742,53,3922,7,5,2006,17,0,0,1258,1258,1258,0,0,1258,2,6,1,3,648,144,16,0,172500
1743,53,3922,7,5,2006,17,0,0,1258,1258,1402,0,0,1402,2,7,1,3,648,120,16,0,194201
1744,,3621,8,5,2003,20,1084,0,322,1406,1589,0,0,1589,2,7,1,3,630,143,20,0,226500
1745,53,3710,7,5,2007,16,0,0,1266,1266,1266,0,0,1266,2,6,1,2,388,100,16,0,185485
1746,182,14572,7,5,2004,19,1300,0,230,1530,1530,0,0,1530,3,7,1,3,630,144,36,0,259000
1747,65,16219,7,5,2004,19,779,0,56,835,1119,0,0,1119,2,5,0,2,437,100,24,0,188500
1748,87,11084,7,5,2004,19,192,0,192,384,744,630,0,1374,3,8,1,2,400,100,0,0,175000
1749,59,11796,7,5,2004,19,0,0,847,847,847,1112,0,1959,4,8,1,2,434,100,48,0,215000
1750,59,10936,7,5,2006,17,0,0,1510,1510,1525,0,0,1525,3,6,1,2,534,100,18,0,206580
1751,62,8244,7,5,2004,19,0,0,840,840,840,880,0,1720,3,7,1,2,440,100,48,0,183500
1752,,11950,7,5,2003,20,0,0,384,384,754,640,0,1394,3,7,1,2,400,100,0,0,165500
1753,63,7875,7,5,2003,20,0,0,847,847,847,1101,0,1948,4,8,1,2,434,0,48,0,211000
1754,,8063,6,5,2000,23,0,0,924,924,948,742,0,1690,3,7,1,2,463,100,48,0,181000
1755,,8740,7,5,2002,21,574,0,280,854,864,1131,0,1995,4,8,1,2,435,264,48,0,219500
1756,62,7917,6,5,1999,24,0,0,953,953,953,694,0,1647,3,7,1,2,460,0,40,0,175000
1757,76,9967,7,5,2000,23,0,0,384,384,774,656,0,1430,3,8,1,2,400,100,0,0,170000
1758,,7750,7,5,2003,20,0,0,660,660,660,660,0,1320,3,6,0,2,400,0,48,0,162000
1759,58,9487,6,5,2000,23,520,0,395,915,940,750,0,1690,3,7,1,2,442,0,50,0,187000
1760,59,9649,6,5,1999,24,0,0,941,941,961,683,0,1644,3,7,1,2,460,460,42,0,185000
1761,160,15623,10,5,1996,27,2096,0,300,2396,2411,2065,0,4476,4,10,2,3,813,171,78,0,745000
1762,100,12191,8,5,1997,26,1181,0,598,1779,1779,772,0,2551,4,8,2,3,925,76,61,0,384500
1763,,11000,8,5,2000,23,0,0,969,969,997,1288,0,2285,4,8,1,3,648,0,56,0,248000
1764,,11400,10,5,2001,22,1282,0,1351,2633,2633,0,0,2633,2,8,2,3,804,314,140,0,466500
1765,89,10557,9,5,1998,25,672,0,736,1408,1671,1407,0,3078,4,9,1,3,806,108,87,0,410000
1766,74,11002,8,5,1998,25,1048,0,341,1389,1411,1171,0,2582,4,9,1,3,758,286,60,0,322500
1767,83,10790,7,5,1998,25,0,0,1066,1066,1108,1277,0,2385,4,8,1,3,600,120,38,0,252000
1768,104,21535,10,6,1994,29,1455,0,989,2444,2444,1872,0,4316,4,10,2,3,832,382,50,0,755000
1769,92,9920,7,5,1996,27,862,0,255,1117,1127,886,0,2013,3,8,1,2,455,180,130,0,269790
1770,95,11787,7,5,1996,27,719,0,660,1379,1383,1015,0,2398,3,8,1,3,834,239,60,0,315750
1771,82,9950,7,5,1995,28,565,0,638,1203,1214,1306,0,2520,4,9,1,3,721,224,114,0,290000
1772,65,12257,8,5,1995,28,56,64,1198,1318,1328,1203,0,2531,4,9,1,3,752,222,98,0,290000
1773,,12692,8,5,1992,31,1231,0,1969,3200,3228,0,0,3228,4,10,1,2,546,264,75,0,430000
1774,88,11762,8,5,1992,31,335,0,770,1105,1105,1097,0,2202,4,9,1,2,517,0,65,0,263000
1775,82,9044,8,5,1996,27,1225,0,100,1325,1335,1203,0,2538,4,8,1,3,933,198,92,0,330000
1776,75,9910,7,6,2007,16,0,0,1369,1369,1369,0,0,1369,3,5,0,2,605,0,203,0,213133
1777,91,11830,8,5,2007,16,1220,0,322,1542,1542,0,0,1542,3,6,1,3,852,168,110,0,260261
1778,84,11670,9,5,2006,17,0,0,1905,1905,1905,0,0,1905,3,8,1,3,788,0,191,0,320000
1779,49,15256,8,5,2007,16,929,0,556,1485,1464,0,0,1464,3,6,0,3,754,168,160,0,282922
1780,76,10612,8,5,2006,17,28,0,1496,1524,1534,0,0,1534,3,7,1,2,484,168,46,0,215000
1781,98,12291,10,5,2007,16,1572,0,394,1966,1966,0,0,1966,1,6,1,3,1092,76,52,0,419005
1782,116,13501,8,5,2006,17,63,0,1560,1623,1636,0,0,1636,3,8,1,3,865,0,60,0,255000
1783,75,9986,8,5,2006,17,0,0,1795,1795,1795,0,0,1795,2,7,1,3,895,0,49,0,147000
1784,85,9965,7,5,2007,16,0,0,1528,1528,1528,0,0,1528,3,6,1,2,480,0,228,0,235876
1785,79,9416,7,5,2007,16,1126,0,600,1726,1726,0,0,1726,3,8,1,3,786,171,138,0,311872
1786,83,9849,7,6,2007,16,0,0,1689,1689,1689,0,0,1689,3,7,0,3,954,0,56,0,248328
1787,85,10000,8,5,2006,17,0,0,1588,1588,1588,0,0,1588,3,7,1,3,825,144,45,0,227000
1788,74,8847,8,5,2005,18,769,0,769,1538,1538,0,0,1538,3,7,0,2,484,146,40,0,260000
1789,76,9158,8,5,2007,16,0,0,1496,1496,1496,0,0,1496,3,7,0,2,474,168,130,0,225000
1790,70,8251,7,5,2005,18,778,0,716,1494,1506,0,0,1506,3,7,1,2,672,192,35,0,249000
1791,75,10084,8,5,2004,19,1369,0,317,1686,1694,0,0,1694,3,7,1,2,636,255,57,0,307000
1792,70,9605,7,5,2006,17,0,0,982,982,982,995,0,1977,3,7,0,3,574,240,53,0,250000
1793,75,8778,8,5,2006,17,0,0,1302,1302,1302,528,0,1830,3,7,0,3,859,0,40,0,221300
1794,72,8640,8,5,2007,16,24,0,1314,1338,1338,0,0,1338,3,6,0,2,598,0,141,0,208900
1795,75,9000,7,5,2006,17,0,0,1335,1335,1335,0,0,1335,3,6,0,2,575,0,210,0,210400
1796,72,8640,8,5,2007,16,350,0,546,896,896,896,0,1792,3,8,0,2,590,184,96,0,255000
1797,81,10411,5,5,2007,16,0,0,725,725,725,863,0,1588,3,8,0,2,561,0,0,0,212109
1798,75,9000,8,5,2006,17,0,0,1088,1088,1088,871,0,1959,3,8,1,3,1025,208,46,0,270000
1799,75,9000,8,5,2007,16,64,0,1120,1184,1184,1426,0,2610,4,11,1,2,550,208,364,0,303477
1800,112,12217,8,5,2007,16,745,0,210,955,955,925,0,1880,3,8,1,3,880,168,127,0,310013
1801,84,11096,8,5,2006,17,24,0,1632,1656,1656,0,0,1656,3,7,0,3,826,0,146,0,249700
1802,84,10207,7,6,2007,16,0,0,874,874,874,887,0,1761,3,7,0,2,578,144,105,0,227875
1803,84,10440,8,5,2007,16,0,0,1574,1574,1584,0,0,1584,2,6,1,2,594,0,256,0,261329
1804,100,11824,8,5,2006,17,0,0,1685,1685,1685,0,0,1685,2,5,1,3,658,112,63,0,253000
1805,85,10625,6,5,2004,19,0,0,1158,1158,1158,1285,0,2443,4,9,1,3,744,193,127,0,265000
1806,102,11143,8,5,2004,19,0,0,1580,1580,1580,886,0,2466,4,8,1,2,610,159,214,0,340000
1807,63,7500,6,5,2006,17,0,0,1100,1100,1100,0,0,1100,3,6,0,0,0,0,136,0,146000
1808,63,7500,7,5,2006,17,0,0,1143,1143,1143,0,0,1143,3,5,0,0,0,0,55,0,147000
1809,60,12450,5,5,2003,20,729,0,365,1094,1094,0,0,1094,3,6,0,2,576,0,0,0,149000
1810,65,7441,7,5,2006,17,0,0,1461,1461,1486,0,0,1486,3,7,0,2,566,0,32,0,181000
1811,70,8462,6,5,1994,29,814,0,114,928,936,785,0,1721,3,7,0,2,471,300,87,0,201000
1812,,11613,6,5,1993,30,480,0,384,864,920,900,0,1820,3,7,0,2,492,144,85,0,191750
1813,65,8450,7,5,2000,23,0,0,1349,1349,1349,0,0,1349,3,6,0,2,539,120,55,0,179000
1814,,16196,7,5,1998,25,1443,0,39,1482,1494,0,0,1494,3,5,1,2,514,402,25,0,215000
1815,50,8012,6,5,1992,31,430,0,1145,1575,1575,0,0,1575,2,5,0,2,529,0,0,0,179200
1816,50,8012,6,5,1980,43,0,0,630,630,630,636,0,1266,2,5,2,1,283,340,0,0,128000
1817,,9180,5,7,1983,40,747,93,0,840,884,0,0,884,2,5,0,2,504,240,0,0,144000
1818,60,8400,5,5,1977,46,0,0,0,0,2020,0,0,2020,4,10,2,2,630,0,0,0,144000
1819,64,6285,5,5,1977,46,138,351,405,894,894,0,0,894,2,5,0,1,308,192,0,0,120750
1820,80,8480,5,6,1963,60,630,0,340,970,970,0,0,970,2,5,0,2,624,0,24,0,132500
1821,70,7420,5,5,1962,61,417,0,640,1057,1057,0,0,1057,3,6,0,2,576,0,0,0,132000
1822,,7758,5,7,1962,61,588,0,411,999,999,0,0,999,3,6,0,1,264,0,132,0,132500
1823,85,6970,4,5,1961,62,932,0,108,1040,1120,0,0,1120,3,5,0,2,544,168,0,400,129000
1824,40,13673,5,5,1962,61,0,0,1140,1140,1696,0,0,1696,3,8,1,1,349,0,30,0,143900
1825,84,7476,5,7,1968,55,812,0,228,1040,1040,0,0,1040,3,5,0,2,686,188,0,0,145000
1826,,9945,5,5,1961,62,827,0,161,988,988,0,0,988,3,5,0,2,572,0,0,0,128500
1827,,6173,5,6,1967,56,599,0,277,876,902,0,0,902,3,6,0,1,288,0,0,0,125500
1828,,19522,7,5,1990,33,727,0,496,1223,1271,1232,0,2503,3,7,1,2,564,0,99,0,300000
1829,,17542,7,7,1974,49,125,1031,36,1192,1516,651,0,2167,3,9,2,2,518,220,47,0,294000
1830,44,10751,5,5,1974,49,787,0,250,1037,1037,0,0,1037,2,5,0,2,431,136,47,0,129000
1831,,16647,5,5,1975,48,1390,0,0,1390,1701,0,0,1701,3,6,2,2,611,0,0,0,171000
1832,43,12712,6,7,1973,50,968,0,76,1044,1055,0,0,1055,2,5,1,2,542,455,0,0,147000
1833,,9572,8,5,1990,33,482,0,971,1453,1453,1357,0,2810,4,9,1,2,750,500,0,0,302000
1834,85,10678,8,5,1992,31,700,0,983,1683,2129,743,0,2872,4,9,1,2,541,0,33,0,285000
1835,45,4379,8,5,2004,19,851,0,527,1378,1378,0,0,1378,2,6,1,2,540,160,56,0,214000
1836,80,3523,8,5,2006,17,60,0,1081,1141,1151,0,0,1151,2,5,0,2,484,0,60,0,166000
1837,32,3784,8,5,2006,17,60,0,1451,1511,1565,0,0,1565,2,5,0,2,476,0,120,0,193800
1838,47,4230,7,5,2006,17,0,0,1352,1352,1352,0,0,1352,2,5,1,2,466,0,241,0,208900
1839,40,3606,7,5,2006,17,937,0,415,1352,1352,0,0,1352,2,5,1,2,466,0,241,0,194000
1840,30,5330,8,5,2006,17,0,0,1550,1550,1550,0,0,1550,2,5,0,2,528,0,102,0,207500
1841,35,4274,7,5,2006,17,1106,0,135,1241,1241,0,0,1241,1,4,0,2,569,0,116,0,199900
1842,35,4251,7,5,2006,17,0,0,625,625,625,625,0,1250,2,5,0,2,528,0,54,0,164700
1843,24,2280,6,5,1999,24,565,0,179,744,757,744,0,1501,3,6,1,2,440,0,0,0,176500
1844,34,3230,6,5,1999,24,419,0,310,729,729,729,0,1458,2,5,1,2,440,0,32,0,176000
1845,,2117,6,5,2000,23,420,0,336,756,756,756,0,1512,2,4,1,2,440,0,32,0,168500
1846,24,2117,6,5,2000,23,417,0,339,756,769,804,0,1573,3,4,0,2,440,0,32,0,177000
1847,,2117,6,5,2000,23,436,0,320,756,769,756,0,1525,3,5,1,2,440,0,0,0,177000
1848,,5105,7,5,2004,19,239,0,312,551,551,551,0,1102,2,4,0,2,480,0,60,0,148800
1849,24,2645,8,5,1999,24,0,0,776,776,764,677,0,1441,2,5,0,2,492,206,0,0,174000
1850,66,7399,7,5,1997,26,649,0,326,975,975,975,0,1950,3,7,1,2,576,0,10,0,239000
1851,73,7321,7,5,1999,24,0,0,1339,1339,1358,0,0,1358,3,5,0,2,625,176,174,0,204000
1852,,8010,8,5,2003,20,964,0,90,1054,1072,976,0,2048,3,8,2,2,552,0,48,0,301000
1853,106,8413,8,5,1998,25,901,0,319,1220,1220,1142,0,2362,3,8,2,2,1105,147,0,0,312500
1854,50,9466,8,5,1994,29,457,1037,0,1494,1494,0,0,1494,1,5,1,2,478,0,30,0,279700
1855,80,12000,7,6,1980,43,1732,0,270,2002,2362,0,0,2362,3,8,1,2,546,180,16,0,255000
1856,,16157,5,7,1978,45,680,391,289,1360,1432,0,0,1432,2,5,1,2,588,168,180,0,194000
1857,90,10768,5,8,1976,47,1157,0,280,1437,1437,0,0,1437,3,6,1,2,528,0,21,0,218000
1858,40,3840,8,6,1978,45,881,176,0,1057,1295,0,0,1295,1,4,2,2,571,133,89,0,213750
1859,80,9600,6,7,1976,47,0,0,528,528,1094,761,0,1855,3,7,1,2,512,113,100,0,187000
1860,80,9600,6,8,1976,47,978,0,284,1262,1262,0,0,1262,3,6,1,2,460,298,0,0,181500
1861,94,17778,8,5,1981,42,1632,829,0,2461,2497,0,0,2497,2,7,2,2,676,266,0,0,373000
1862,,18890,5,5,1977,46,498,211,652,1361,1361,1259,0,2620,4,12,1,2,600,155,24,8300,190000
1863,,7050,7,5,2001,22,738,0,319,1057,1057,872,0,1929,3,7,1,2,650,0,235,0,226000
1864,78,11700,6,6,1968,55,0,0,912,912,1152,0,0,1152,3,7,0,2,412,0,126,0,143450
1865,80,8000,6,6,1970,53,915,0,93,1008,1403,1008,0,2411,4,8,1,2,570,0,192,0,240050
1866,,8723,6,6,1969,54,973,0,0,973,1082,0,0,1082,3,6,0,2,480,160,0,0,162500
1867,130,11700,6,5,1968,55,910,0,385,1295,1295,0,0,1295,3,6,0,2,528,0,194,0,164000
1868,108,11358,7,7,1972,51,346,0,778,1124,1610,0,0,1610,3,8,1,2,515,202,0,0,185000
1869,80,9547,7,6,1993,30,0,0,1594,1594,1594,0,0,1594,2,6,1,2,472,190,80,0,188500
1870,78,10530,7,6,1993,30,819,0,329,1148,1091,984,0,2075,3,8,1,2,473,235,86,0,255000
1871,,11500,5,6,1976,47,0,0,1680,1680,1680,0,0,1680,4,8,0,2,528,0,0,0,136905
1872,88,10738,6,7,1966,57,792,0,301,1093,1093,0,0,1093,3,6,1,2,484,224,0,400,158500
1873,80,9600,7,6,1973,50,916,0,326,1242,1242,0,0,1242,3,6,1,2,528,0,0,0,175500
